h3_id,dt,pred
8a11aa715b4ffff,2021-08-01,6989.6123
8a11aa715b67fff,2021-08-01,5230.8545
8a11aa715b77fff,2021-08-01,5382.7383
8a11aa715c5ffff,2021-08-01,5059.6055
8a11aa715ca7fff,2021-08-01,6036.0273
8a11aa715cb7fff,2021-08-01,6267.639
8a11aa715ccffff,2021-08-01,4856.805
8a11aa715ce7fff,2021-08-01,5092.1523
8a11aa715ceffff,2021-08-01,4984.4194
8a11aa715d87fff,2021-08-01,6080.7173
8a11aa715d97fff,2021-08-01,6032.964
8a11aa715d9ffff,2021-08-01,6032.483
8a11aa71600ffff,2021-08-01,5624.5957
8a11aa71601ffff,2021-08-01,5396.936
8a11aa716027fff,2021-08-01,5725.637
8a11aa716047fff,2021-08-01,5993.0283
8a11aa71604ffff,2021-08-01,5366.0938
8a11aa71605ffff,2021-08-01,5943.703
8a11aa716067fff,2021-08-01,6126.742
8a11aa71606ffff,2021-08-01,5943.4253
8a11aa716077fff,2021-03-01,5591.8633
8a11aa716077fff,2021-03-01,5408.6616
8a11aa7160c7fff,2021-08-01,5129.6543
8a11aa7160d7fff,2021-08-01,4832.143
8a11aa7160dffff,2021-08-01,5224.7007
8a11aa7160e7fff,2021-08-01,5374.57
8a11aa716107fff,2021-08-01,5379.2964
8a11aa71610ffff,2021-08-01,5507.008
8a11aa71611ffff,2021-08-01,5344.808
8a11aa716147fff,2021-08-01,5833.432
8a11aa71614ffff,2021-08-01,5583.9556
8a11aa716157fff,2021-08-01,5871.1733
8a11aa716167fff,2021-08-01,5655.965
8a11aa71616ffff,2021-08-01,5709.2837
8a11aa716187fff,2021-08-01,5312.1724
8a11aa716197fff,2021-08-01,6068.306
8a11aa71619ffff,2021-08-01,5771.149
8a11aa716207fff,2021-08-01,5232.1875
8a11aa71620ffff,2021-08-01,5162.7554
8a11aa716217fff,2021-08-01,4622.005
8a11aa71621ffff,2021-08-01,4698.1914
8a11aa716237fff,2021-08-01,6075.0923
8a11aa716247fff,2021-08-01,5985.5513
8a11aa71624ffff,2021-08-01,6138.5967
8a11aa716267fff,2021-08-01,5971.2856
8a11aa71626ffff,2021-08-01,5767.219
8a11aa716277fff,2021-08-01,6139.6445
8a11aa716287fff,2021-02-01,5382.62
8a11aa716287fff,2021-02-01,5423.43
8a11aa716297fff,2021-08-01,4775.175
8a11aa7162a7fff,2021-08-01,4639.885
8a11aa7162cffff,2021-08-01,6204.2207
8a11aa7162effff,2021-08-01,6186.7617
8a11aa71630ffff,2021-08-01,6093.395
8a11aa716317fff,2021-08-01,5697.875
8a11aa71631ffff,2021-08-01,5990.6577
8a11aa716327fff,2021-08-01,5943.103
8a11aa71632ffff,2021-08-01,6214.69
8a11aa716357fff,2021-08-01,5482.9365
8a11aa716377fff,2021-08-01,5660.6436
8a11aa716387fff,2021-08-01,4519.8403
8a11aa71638ffff,2021-08-01,4929.481
8a11aa7163a7fff,2021-08-01,5289.922
8a11aa7163affff,2021-08-01,5798.831
8a11aa7163b7fff,2021-08-01,4987.8315
8a11aa71644ffff,2021-08-01,4668.4146
8a11aa71645ffff,2021-08-01,4519.788
8a11aa71652ffff,2021-08-01,5556.602
8a11aa716547fff,2021-08-01,6221.316
8a11aa71654ffff,2021-08-01,6108.81
8a11aa716557fff,2021-08-01,5786.1216
8a11aa71655ffff,2021-08-01,6083.369
8a11aa716567fff,2021-08-01,6133.682
8a11aa71656ffff,2021-08-01,6239.893
8a11aa716577fff,2021-08-01,6120.0693
8a11aa71664ffff,2021-08-01,4403.613
8a11aa71665ffff,2021-08-01,4455.9233
8a11aa71666ffff,2021-08-01,4424.792
8a11aa716677fff,2021-08-01,5165.854
8a11aa71670ffff,2021-08-01,5313.4043
8a11aa716717fff,2021-08-01,4675.343
8a11aa71672ffff,2021-08-01,5121.158
8a11aa716747fff,2021-08-01,5328.6016
8a11aa71674ffff,2021-08-01,5288.747
8a11aa71675ffff,2021-08-01,5293.0576
8a11aa7167b7fff,2021-08-01,4533.327
8a11aa71680ffff,2021-08-01,5959.934
8a11aa716827fff,2021-08-01,5636.471
8a11aa716837fff,2021-08-01,5824.03
8a11aa716847fff,2021-08-01,5281.8696
8a11aa71684ffff,2021-08-01,6001.3193
8a11aa716857fff,2021-08-01,5878.875
8a11aa71685ffff,2021-08-01,5310.2935
8a11aa71686ffff,2021-06-01,5618.942
8a11aa716887fff,2021-08-01,5700.3257
8a11aa716897fff,2021-08-01,5328.8696
8a11aa7168b7fff,2021-08-01,5871.103
8a11aa7168c7fff,2021-08-01,5661.4023
8a11aa7168cffff,2021-08-01,5152.2246
8a11aa7168effff,2021-08-01,5387.525
8a11aa716907fff,2021-08-01,5836.8022
8a11aa71690ffff,2021-08-01,5917.1133
8a11aa71692ffff,2021-08-01,6447.7964
8a11aa716947fff,2021-08-01,5816.266
8a11aa71694ffff,2021-08-01,6501.6
8a11aa716957fff,2021-08-01,5928.3936
8a11aa716967fff,2021-08-01,6535.592
8a11aa716977fff,2021-08-01,6343.9956
8a11aa716987fff,2021-08-01,5737.299
8a11aa71698ffff,2021-08-01,5389.3037
8a11aa716997fff,2021-08-01,5719.237
8a11aa71699ffff,2021-08-01,6018.8164
8a11aa7169a7fff,2021-04-01,5524.091
8a11aa7169a7fff,2021-04-01,5515.9414
8a11aa716a07fff,2021-08-01,5170.029
8a11aa716a17fff,2021-08-01,5683.2534
8a11aa716a87fff,2021-08-01,5734.5347
8a11aa716a8ffff,2021-08-01,5611.451
8a11aa716aa7fff,2021-08-01,5401.752
8a11aa716acffff,2021-08-01,5364.237
8a11aa716b27fff,2021-08-01,6427.0347
8a11aa716b37fff,2021-08-01,6138.646
8a11aa716b5ffff,2021-08-01,4782.017
8a11aa716b6ffff,2021-08-01,4395.3755
8a11aa716b87fff,2021-08-01,5431.267
8a11aa716b9ffff,2021-08-01,5563.9146
8a11aa716ba7fff,2021-08-01,5611.3296
8a11aa716bb7fff,2021-08-01,5458.366
8a11aa716c8ffff,2021-08-01,4675.4478
8a11aa716cd7fff,2021-08-01,4963.446
8a11aa716cf7fff,2021-08-01,4690.2256
8a11aa716d07fff,2021-08-01,4799.369
8a11aa716d6ffff,2021-08-01,5961.9736
8a11aa718007fff,2021-08-01,5719.187
8a11aa718027fff,2021-08-01,5791.736
8a11aa71802ffff,2021-08-01,5800.454
8a11aa718037fff,2021-08-01,6114.3887
8a11aa71804ffff,2021-08-01,5992.4707
8a11aa71806ffff,2021-08-01,6049.3315
8a11aa718077fff,2021-08-01,5377.781
8a11aa71808ffff,2021-08-01,5118.8667
8a11aa718097fff,2021-07-01,5654.6357
8a11aa7180affff,2021-08-01,5805.7627
8a11aa7180b7fff,2021-08-01,5047.5444
8a11aa7180cffff,2021-08-01,5043.0806
8a11aa7180f7fff,2021-08-01,5788.0195
8a11aa718117fff,2021-08-01,6268.0933
8a11aa71811ffff,2021-08-01,6175.868
8a11aa718157fff,2021-08-01,5763.513
8a11aa71815ffff,2021-08-01,5789.8022
8a11aa718167fff,2021-08-01,5902.2407
8a11aa718177fff,2021-08-01,5945.0913
8a11aa7181a7fff,2021-08-01,5695.523
8a11aa718227fff,2021-08-01,5603.516
8a11aa71822ffff,2021-08-01,5378.171
8a11aa718267fff,2021-08-01,5416.8027
8a11aa718287fff,2021-08-01,5330.121
8a11aa718297fff,2021-08-01,5459.5703
8a11aa71829ffff,2021-08-01,5484.472
8a11aa7182c7fff,2021-02-01,5819.747
8a11aa7182d7fff,2021-02-01,5588.1484
8a11aa718307fff,2021-08-01,5714.298
8a11aa71830ffff,2021-08-01,5502.053
8a11aa718317fff,2021-08-01,5547.9756
8a11aa71831ffff,2021-08-01,5523.4033
8a11aa718327fff,2021-08-01,5554.422
8a11aa71832ffff,2021-08-01,5480.17
8a11aa718337fff,2021-08-01,5615.242
8a11aa718347fff,2021-08-01,5515.6772
8a11aa71834ffff,2021-08-01,4901.696
8a11aa718357fff,2021-08-01,5977.8037
8a11aa71835ffff,2021-08-01,5429.8623
8a11aa718367fff,2021-08-01,5321.6226
8a11aa718377fff,2021-08-01,6087.377
8a11aa718397fff,2021-08-01,5220.1646
8a11aa7183affff,2021-08-01,6046.0967
8a11aa718407fff,2021-08-01,5866.8784
8a11aa718417fff,2021-08-01,5539.6094
8a11aa71841ffff,2021-08-01,5388.032
8a11aa71842ffff,2021-08-01,5890.602
8a11aa718437fff,2021-08-01,5154.926
8a11aa718447fff,2021-08-01,5704.8716
8a11aa718457fff,2021-08-01,5461.8657
8a11aa71845ffff,2021-08-01,5967.915
8a11aa718467fff,2021-02-01,5838.6113
8a11aa71846ffff,2021-08-01,5852.9463
8a11aa718487fff,2021-08-01,5372.9917
8a11aa71848ffff,2021-08-01,5559.6226
8a11aa718497fff,2021-08-01,5214.973
8a11aa7184a7fff,2021-08-01,5419.04
8a11aa7184b7fff,2021-08-01,5051.2417
8a11aa7184c7fff,2021-08-01,5756.909
8a11aa7184cffff,2021-08-01,5489.2056
8a11aa7184dffff,2021-08-01,5493.3013
8a11aa7184e7fff,2021-08-01,5872.7725
8a11aa7184f7fff,2021-08-01,5782.846
8a11aa71850ffff,2021-08-01,5553.923
8a11aa718517fff,2021-08-01,5047.1523
8a11aa718537fff,2021-08-01,4448.5522
8a11aa718547fff,2021-08-01,5293.9014
8a11aa718557fff,2021-08-01,5702.406
8a11aa71855ffff,2021-08-01,5400.203
8a11aa718577fff,2021-08-01,5382.0596
8a11aa71859ffff,2021-08-01,5106.3804
8a11aa7185affff,2021-08-01,5225.2314
8a11aa71860ffff,2021-02-01,5696.5024
8a11aa718617fff,2021-08-01,5756.8716
8a11aa718647fff,2021-08-01,5516.885
8a11aa71864ffff,2021-08-01,5404.1987
8a11aa718657fff,2021-08-01,5339.17
8a11aa71865ffff,2021-08-01,5427.4146
8a11aa718667fff,2021-08-01,5310.4614
8a11aa71866ffff,2021-08-01,5428.0615
8a11aa718677fff,2021-02-01,5648.4814
8a11aa718697fff,2021-08-01,5880.141
8a11aa7186e7fff,2021-08-01,5264.7603
8a11aa718717fff,2021-08-01,5232.9707
8a11aa718727fff,2021-08-01,5109.362
8a11aa718737fff,2021-08-01,5689.6304
8a11aa71874ffff,2021-08-01,5324.3228
8a11aa71875ffff,2021-08-01,5559.5444
8a11aa718767fff,2021-08-01,5057.838
8a11aa718787fff,2021-08-01,5716.1343
8a11aa718797fff,2021-08-01,5896.904
8a11aa71879ffff,2021-08-01,5893.2188
8a11aa7187a7fff,2021-08-01,6060.2773
8a11aa718807fff,2021-08-01,5676.927
8a11aa71881ffff,2021-08-01,5921.0884
8a11aa718827fff,2021-08-01,5763.8955
8a11aa718837fff,2021-02-01,6020.4717
8a11aa718847fff,2021-08-01,5496.8584
8a11aa718857fff,2021-06-01,5944.337
8a11aa71885ffff,2021-08-01,5925.324
8a11aa718867fff,2021-08-01,6141.3765
8a11aa71886ffff,2021-08-01,5940.2134
8a11aa718877fff,2021-08-01,5835.3223
8a11aa718887fff,2021-08-01,5829.7065
8a11aa71888ffff,2021-08-01,5397.528
8a11aa718897fff,2021-08-01,6670.8525
8a11aa7188affff,2021-08-01,5046.882
8a11aa7188c7fff,2021-08-01,5706.959
8a11aa7188cffff,2021-08-01,6024.111
8a11aa7188dffff,2021-08-01,5820.2964
8a11aa7188e7fff,2021-08-01,6013.0586
8a11aa7188effff,2021-08-01,5997.103
8a11aa718907fff,2021-08-01,5353.1025
8a11aa71890ffff,2021-08-01,4864.5205
8a11aa718927fff,2021-08-01,5132.2573
8a11aa71892ffff,2021-08-01,6007.241
8a11aa718937fff,2021-08-01,5320.4067
8a11aa718947fff,2021-08-01,5661.273
8a11aa718957fff,2021-08-01,5847.0894
8a11aa71896ffff,2021-08-01,5341.472
8a11aa718987fff,2021-08-01,6390.653
8a11aa7189a7fff,2021-08-01,6626.215
8a11aa7189b7fff,2021-08-01,6217.1924
8a11aa718a1ffff,2021-08-01,5304.6187
8a11aa718a27fff,2021-05-01,5017.622
8a11aa718a47fff,2021-08-01,5134.279
8a11aa718a4ffff,2021-08-01,4653.7544
8a11aa718a57fff,2021-08-01,5725.273
8a11aa718a5ffff,2021-08-01,4725.802
8a11aa718a8ffff,2021-08-01,5703.065
8a11aa718a97fff,2021-08-01,5872.702
8a11aa718a9ffff,2021-08-01,5822.0234
8a11aa718aa7fff,2021-08-01,5723.032
8a11aa718ac7fff,2021-08-01,5759.1167
8a11aa718adffff,2021-08-01,5553.2544
8a11aa718aeffff,2021-05-01,5837.8047
8a11aa718af7fff,2021-08-01,5959.6797
8a11aa718c07fff,2021-08-01,6058.1074
8a11aa718c0ffff,2021-08-01,6042.638
8a11aa718c27fff,2021-08-01,6667.2056
8a11aa718c2ffff,2021-08-01,5958.61
8a11aa718c47fff,2021-08-01,6121.8804
8a11aa718c4ffff,2021-08-01,6335.8584
8a11aa718c57fff,2021-08-01,6066.474
8a11aa718c67fff,2021-08-01,6099.59
8a11aa718c6ffff,2021-08-01,6678.6123
8a11aa718c77fff,2021-08-01,6179.424
8a11aa718c87fff,2021-08-01,5381.9937
8a11aa718c9ffff,2021-08-01,4414.1265
8a11aa718ce7fff,2021-08-01,5318.838
8a11aa718cf7fff,2021-08-01,4975.7783
8a11aa718d07fff,2021-08-01,6810.9307
8a11aa718d0ffff,2021-08-01,6640.8
8a11aa718d17fff,2021-08-01,5964.0986
8a11aa718d27fff,2021-08-01,6853.3403
8a11aa718d2ffff,2021-08-01,6455.4585
8a11aa718d47fff,2021-08-01,6698.083
8a11aa718d57fff,2021-08-01,6531.2925
8a11aa718d5ffff,2021-08-01,6354.7524
8a11aa718d67fff,2021-08-01,6184.9077
8a11aa718d77fff,2021-08-01,6621.3354
8a11aa718d87fff,2021-08-01,5914.2095
8a11aa718d97fff,2021-08-01,6923.1333
8a11aa718d9ffff,2021-08-01,5781.181
8a11aa718da7fff,2021-08-01,6350.6704
8a11aa718daffff,2021-08-01,5395.8433
8a11aa719097fff,2021-07-01,5043.5317
8a11aa719097fff,2021-07-01,5508.1875
8a11aa71909ffff,2021-08-01,5062.72
8a11aa7190a7fff,2021-07-01,4735.684
8a11aa7190a7fff,2021-07-01,5562.4976
8a11aa7190c7fff,2021-08-01,4836.501
8a11aa71924ffff,2021-08-01,4927.4365
8a11aa719367fff,2021-08-01,5761.989
8a11aa719457fff,2021-08-01,6182.71
8a11aa71945ffff,2021-08-01,6243.9883
8a11aa719467fff,2021-08-01,4718.205
8a11aa719487fff,2021-08-01,4693.0786
8a11aa71948ffff,2021-08-01,4901.985
8a11aa71949ffff,2021-08-01,4842.135
8a11aa7194c7fff,2021-08-01,6458.879
8a11aa7194cffff,2021-08-01,6434.7817
8a11aa7194d7fff,2021-08-01,4893.9087
8a11aa7194e7fff,2021-08-01,6455.268
8a11aa7194effff,2021-08-01,6434.4043
8a11aa719607fff,2021-08-01,6689.4917
8a11aa71960ffff,2021-08-01,5626.8643
8a11aa719617fff,2021-08-01,6697.842
8a11aa71961ffff,2021-08-01,6325.878
8a11aa71962ffff,2021-08-01,5421.754
8a11aa719637fff,2021-08-01,6700.656
8a11aa719647fff,2021-08-01,4861.741
8a11aa71964ffff,2021-08-01,4753.622
8a11aa719657fff,2021-08-01,5387.7427
8a11aa719667fff,2021-08-01,5033.9062
8a11aa719677fff,2021-08-01,5350.1646
8a11aa719687fff,2021-08-01,5765.3135
8a11aa719697fff,2021-08-01,5557.745
8a11aa7196a7fff,2021-08-01,5826.9863
8a11aa7196affff,2021-08-01,5925.7603
8a11aa7196c7fff,2021-08-01,5132.9736
8a11aa7196e7fff,2021-08-01,5613.2476
8a11aa7196effff,2021-08-01,5010.749
8a11aa7196f7fff,2021-08-01,5120.0825
8a11aa719727fff,2021-08-01,4910.709
8a11aa71972ffff,2021-08-01,4921.28
8a11aa719737fff,2021-08-01,5402.8774
8a11aa719787fff,2021-08-01,6222.3823
8a11aa71978ffff,2021-08-01,6882.7207
8a11aa719797fff,2021-08-01,6525.5674
8a11aa7197a7fff,2021-08-01,6265.597
8a11aa7197affff,2021-08-01,6247.981
8a11aa7197b7fff,2021-08-01,6405.785
8a11aa719a47fff,2021-08-01,5253.364
8a11aa719a67fff,2021-08-01,5487.107
8a11aa719a6ffff,2021-08-01,5878.527
8a11aa719acffff,2021-08-01,5979.58
8a11aa719b4ffff,2021-08-01,5235.4004
8a11aa719d37fff,2021-08-01,4519.0493
8a11aa719d97fff,2021-08-01,5177.3623
8a11aa719d9ffff,2021-08-01,4397.5044
8a11aa719da7fff,2021-08-01,4780.711
8a11aa719daffff,2021-08-01,4395.882
8a11aa71a007fff,2021-08-01,6349.4346
8a11aa71a01ffff,2021-08-01,5577.393
8a11aa71a087fff,2021-08-01,7057.028
8a11aa71a08ffff,2021-08-01,7025.282
8a11aa71a097fff,2021-08-01,6888.607
8a11aa71a09ffff,2021-08-01,7045.196
8a11aa71a0a7fff,2021-08-01,6858.0913
8a11aa71a0b7fff,2021-08-01,6800.99
8a11aa71a0cffff,2021-08-01,5047.1562
8a11aa71a157fff,2021-08-01,4994.4976
8a11aa71a197fff,2021-08-01,7028.3403
8a11aa71a19ffff,2021-08-01,6685.5283
8a11aa71a207fff,2021-08-01,5592.022
8a11aa71a227fff,2021-08-01,5412.118
8a11aa71a247fff,2021-08-01,5025.201
8a11aa71a277fff,2021-08-01,5112.0884
8a11aa71a287fff,2021-08-01,6181.679
8a11aa71a28ffff,2021-08-01,6141.748
8a11aa71a297fff,2021-08-01,6057.6543
8a11aa71a29ffff,2021-08-01,6172.417
8a11aa71a2a7fff,2021-08-01,6334.737
8a11aa71a2affff,2021-08-01,6419.2725
8a11aa71a2b7fff,2021-08-01,6303.2065
8a11aa71a2c7fff,2021-08-01,5413.264
8a11aa71a2cffff,2021-08-01,5876.4966
8a11aa71a2f7fff,2021-08-01,6574.3906
8a11aa71a307fff,2021-08-01,5287.9717
8a11aa71a30ffff,2021-08-01,5912.588
8a11aa71a31ffff,2021-08-01,5500.174
8a11aa71a32ffff,2021-08-01,5543.7896
8a11aa71a347fff,2021-08-01,5626.5884
8a11aa71a35ffff,2021-08-01,5946.113
8a11aa71a367fff,2021-08-01,5244.0205
8a11aa71a36ffff,2021-08-01,5006.2036
8a11aa71a377fff,2021-08-01,5626.375
8a11aa71a387fff,2021-08-01,5588.4766
8a11aa71a397fff,2021-08-01,5460.0493
8a11aa71a39ffff,2021-08-01,6140.1733
8a11aa71a407fff,2021-08-01,6700.3037
8a11aa71a417fff,2021-08-01,6697.514
8a11aa71a41ffff,2021-08-01,6974.5166
8a11aa71a427fff,2021-08-01,6518.846
8a11aa71a437fff,2021-08-01,6460.0093
8a11aa71a447fff,2021-08-01,5585.8794
8a11aa71a457fff,2021-08-01,5661.218
8a11aa71a45ffff,2021-08-01,5512.274
8a11aa71a46ffff,2021-08-01,5655.5044
8a11aa71a487fff,2021-03-01,5632.1016
8a11aa71a48ffff,2021-08-01,5672.379
8a11aa71a497fff,2021-08-01,5436.6797
8a11aa71a49ffff,2021-08-01,5545.1396
8a11aa71a4a7fff,2021-08-01,7331.5894
8a11aa71a4b7fff,2021-08-01,6010.0234
8a11aa71a4c7fff,2021-08-01,5598.963
8a11aa71a4dffff,2021-08-01,6406.478
8a11aa71a4e7fff,2021-08-01,6198.996
8a11aa71a4effff,2021-08-01,5309.7236
8a11aa71a517fff,2021-08-01,6521.71
8a11aa71a51ffff,2021-08-01,6408.5347
8a11aa71a537fff,2021-08-01,6166.0503
8a11aa71a547fff,2021-08-01,5953.045
8a11aa71a557fff,2021-08-01,6475.2593
8a11aa71a55ffff,2021-08-01,5591.84
8a11aa71a567fff,2021-08-01,6090.2417
8a11aa71a56ffff,2021-08-01,6994.611
8a11aa71a587fff,2021-08-01,6185.093
8a11aa71a58ffff,2021-08-01,6537.224
8a11aa71a597fff,2021-08-01,5681.1816
8a11aa71a59ffff,2021-08-01,6326.154
8a11aa71a5a7fff,2021-08-01,6286.9736
8a11aa71a5affff,2021-08-01,6419.4854
8a11aa71a5b7fff,2021-08-01,5495.633
8a11aa71a607fff,2021-08-01,6528.3267
8a11aa71a617fff,2021-08-01,6400.311
8a11aa71a637fff,2021-08-01,6169.504
8a11aa71a647fff,2021-08-01,6080.1997
8a11aa71a657fff,2021-08-01,5298.5093
8a11aa71a65ffff,2021-08-01,4968.868
8a11aa71a687fff,2021-08-01,6188.811
8a11aa71a697fff,2021-08-01,6062.019
8a11aa71a69ffff,2021-08-01,6454.161
8a11aa71a6a7fff,2021-08-01,6329.323
8a11aa71a6b7fff,2021-08-01,6651.091
8a11aa71a6c7fff,2021-08-01,5479.5903
8a11aa71a6d7fff,2021-08-01,5476.5396
8a11aa71a6effff,2021-08-01,5388.0366
8a11aa71a6f7fff,2021-08-01,6130.4595
8a11aa71a707fff,2021-08-01,5872.544
8a11aa71a70ffff,2021-08-01,5910.534
8a11aa71a717fff,2021-08-01,6135.345
8a11aa71a71ffff,2021-08-01,5839.0293
8a11aa71a727fff,2021-08-01,6045.018
8a11aa71a737fff,2021-08-01,5935.504
8a11aa71a777fff,2021-08-01,5697.6904
8a11aa71a787fff,2021-08-01,6210.5054
8a11aa71a797fff,2021-08-01,6049.2417
8a11aa71a7a7fff,2021-08-01,5514.7393
8a11aa71a7affff,2021-08-01,6341.9565
8a11aa71a7b7fff,2021-02-01,5416.66
8a11aa71a817fff,2021-08-01,6632.262
8a11aa71a81ffff,2021-08-01,6433.618
8a11aa71a827fff,2021-08-01,6539.3027
8a11aa71a82ffff,2021-08-01,6626.208
8a11aa71a837fff,2021-08-01,5769.2476
8a11aa71a847fff,2021-03-01,5651.064
8a11aa71a84ffff,2021-08-01,4877.494
8a11aa71a85ffff,2021-08-01,4863.6016
8a11aa71a867fff,2021-08-01,5492.2134
8a11aa71a86ffff,2021-08-01,4872.509
8a11aa71a887fff,2021-08-01,6357.8896
8a11aa71a88ffff,2021-08-01,6473.2666
8a11aa71a89ffff,2021-08-01,6027.4297
8a11aa71a8a7fff,2021-08-01,6460.656
8a11aa71a8affff,2021-08-01,6479.484
8a11aa71a8b7fff,2021-08-01,6282.8154
8a11aa71a8e7fff,2021-08-01,7126.9414
8a11aa71a8f7fff,2021-08-01,6322.9604
8a11aa71a907fff,2021-08-01,5836.1606
8a11aa71a90ffff,2021-08-01,5894.354
8a11aa71a917fff,2021-08-01,6429.6943
8a11aa71a927fff,2021-08-01,5922.764
8a11aa71a92ffff,2021-08-01,5620.7656
8a11aa71a937fff,2021-08-01,6107.4717
8a11aa71a947fff,2021-08-01,7369.1655
8a11aa71a967fff,2021-08-01,5225.707
8a11aa71a977fff,2021-08-01,5299.6533
8a11aa71a98ffff,2021-08-01,6349.895
8a11aa71aa07fff,2021-08-01,5689.608
8a11aa71aa0ffff,2021-08-01,5573.732
8a11aa71aa27fff,2021-08-01,5673.3203
8a11aa71aa47fff,2021-08-01,5857.4927
8a11aa71aa4ffff,2021-08-01,5453.348
8a11aa71aa57fff,2021-08-01,5551.264
8a11aa71aa67fff,2021-08-01,5881.4976
8a11aa71aa77fff,2021-08-01,5662.732
8a11aa71aa87fff,2021-08-01,5024.3022
8a11aa71aa8ffff,2021-08-01,5273.4985
8a11aa71aaaffff,2021-08-01,5286.123
8a11aa71aac7fff,2021-08-01,5876.374
8a11aa71aae7fff,2021-08-01,5302.6787
8a11aa71ab07fff,2021-08-01,4938.5527
8a11aa71ab4ffff,2021-08-01,5704.3135
8a11aa71ab57fff,2021-08-01,5763.3286
8a11aa71ab67fff,2021-08-01,5757.088
8a11aa71ab6ffff,2021-08-01,5726.3696
8a11aa71ac07fff,2021-08-01,5535.0376
8a11aa71ac0ffff,2021-08-01,5358.5737
8a11aa71ac17fff,2021-08-01,5530.55
8a11aa71ac1ffff,2021-08-01,5613.8447
8a11aa71ac47fff,2021-08-01,5640.961
8a11aa71ac57fff,2021-08-01,5577.7397
8a11aa71ac67fff,2021-08-01,5551.4746
8a11aa71ac6ffff,2021-08-01,5614.727
8a11aa71ac77fff,2021-08-01,5568.5103
8a11aa71ac87fff,2021-08-01,6240.4766
8a11aa71ac97fff,2021-08-01,6016.776
8a11aa71aca7fff,2021-08-01,5755.961
8a11aa71acaffff,2021-08-01,5969.4487
8a11aa71acb7fff,2021-08-01,5977.9434
8a11aa71accffff,2021-08-01,5882.8677
8a11aa71acdffff,2021-08-01,5965.486
8a11aa71ace7fff,2021-08-01,5594.148
8a11aa71ad37fff,2021-04-01,5620.465
8a11aa71ad37fff,2021-04-01,5445.1143
8a11aa71ad47fff,2021-08-01,5366.3184
8a11aa71ad4ffff,2021-08-01,5851.4473
8a11aa71ad87fff,2021-08-01,5923.5435
8a11aa71ad8ffff,2021-08-01,5779.5166
8a11aa71ad97fff,2021-08-01,5719.6016
8a11aa71ad9ffff,2021-08-01,5830.546
8a11aa71ada7fff,2021-08-01,6260.032
8a11aa71adaffff,2021-08-01,5921.91
8a11aa71adb7fff,2021-08-01,6395.2705
8a11aa71b007fff,2021-08-01,5405.0503
8a11aa71b027fff,2021-08-01,5935.5674
8a11aa71b02ffff,2021-08-01,6084.297
8a11aa71b047fff,2021-08-01,5398.004
8a11aa71b04ffff,2021-08-01,5879.319
8a11aa71b057fff,2021-08-01,5929.2017
8a11aa71b067fff,2021-08-01,5759.698
8a11aa71b06ffff,2021-08-01,5421.2944
8a11aa71b077fff,2021-08-01,5882.72
8a11aa71b08ffff,2021-08-01,5836.8936
8a11aa71b09ffff,2021-08-01,5923.252
8a11aa71b0b7fff,2021-08-01,5689.943
8a11aa71b0c7fff,2021-08-01,5804.5083
8a11aa71b0d7fff,2021-08-01,5878.8003
8a11aa71b0dffff,2021-08-01,5961.6597
8a11aa71b0effff,2021-08-01,5733.4717
8a11aa71b0f7fff,2021-08-01,5567.9673
8a11aa71b107fff,2021-08-01,6109.804
8a11aa71b10ffff,2021-08-01,5752.896
8a11aa71b127fff,2021-08-01,6009.305
8a11aa71b137fff,2021-08-01,5906.1987
8a11aa71b147fff,2021-08-01,5814.371
8a11aa71b14ffff,2021-08-01,5870.907
8a11aa71b157fff,2021-08-01,5757.9717
8a11aa71b15ffff,2021-08-01,5504.3438
8a11aa71b167fff,2021-08-01,5797.367
8a11aa71b16ffff,2021-08-01,5604.318
8a11aa71b177fff,2021-08-01,5666.9805
8a11aa71b187fff,2021-08-01,5430.5806
8a11aa71b197fff,2021-08-01,5581.3306
8a11aa71b1b7fff,2021-08-01,5355.435
8a11aa71b207fff,2021-08-01,6683.015
8a11aa71b20ffff,2021-08-01,6421.745
8a11aa71b217fff,2021-08-01,6642.503
8a11aa71b21ffff,2021-08-01,6405.328
8a11aa71b227fff,2021-08-01,5877.5083
8a11aa71b22ffff,2021-08-01,6574.75
8a11aa71b237fff,2021-08-01,5771.6772
8a11aa71b247fff,2021-08-01,6018.4106
8a11aa71b24ffff,2021-08-01,5965.605
8a11aa71b257fff,2021-08-01,5927.1084
8a11aa71b25ffff,2021-08-01,5973.99
8a11aa71b26ffff,2021-08-01,5965.334
8a11aa71b28ffff,2021-08-01,6577.1255
8a11aa71b297fff,2021-08-01,6841.1665
8a11aa71b29ffff,2021-08-01,6668.1426
8a11aa71b2affff,2021-08-01,6414.2534
8a11aa71b2c7fff,2021-08-01,5673.0317
8a11aa71b2d7fff,2021-08-01,6688.7427
8a11aa71b2dffff,2021-08-01,5692.306
8a11aa71b2e7fff,2021-08-01,5677.694
8a11aa71b2f7fff,2021-08-01,5603.0244
8a11aa71b307fff,2021-08-01,6028.813
8a11aa71b317fff,2021-08-01,5847.7104
8a11aa71b31ffff,2021-08-01,5817.464
8a11aa71b337fff,2021-08-01,5467.3164
8a11aa71b347fff,2021-08-01,6010.197
8a11aa71b34ffff,2021-08-01,6035.329
8a11aa71b357fff,2021-08-01,7140.0933
8a11aa71b35ffff,2021-08-01,6050.166
